"amount","denom","address"
"20_000","gm","penumbrav2t13ahs2s8ms6q0utgetty3zflwteepg87gqm88sqqcdj2mjhhydkykwu6n7dk557x84aa9a6cqhdytw0zk33xjgmuedprrlunc86up6zps8juej9rpuuydjtk7jaxpmrw2a64mcf"
"20_000","gn","penumbrav2t13ahs2s8ms6q0utgetty3zflwteepg87gqm88sqqcdj2mjhhydkykwu6n7dk557x84aa9a6cqhdytw0zk33xjgmuedprrlunc86up6zps8juej9rpuuydjtk7jaxpmrw2a64mcf"
"10_000","pizza","penumbrav2t13ahs2s8ms6q0utgetty3zflwteepg87gqm88sqqcdj2mjhhydkykwu6n7dk557x84aa9a6cqhdytw0zk33xjgmuedprrlunc86up6zps8juej9rpuuydjtk7jaxpmrw2a64mcf"
"100","cube","penumbrav2t13ahs2s8ms6q0utgetty3zflwteepg87gqm88sqqcdj2mjhhydkykwu6n7dk557x84aa9a6cqhdytw0zk33xjgmuedprrlunc86up6zps8juej9rpuuydjtk7jaxpmrw2a64mcf"
"1_000_000__000_000","upenumbra","penumbrav2t1uw03wyt49u7wm5wgu4nvkdt0v48fdaw5y4az4xlgmnp6ucs6th4xd0zg8wqxwndwfv286ktjwgemyhrxqu0d5qjf8dapr57l3k8yqs09vw9m5ywxsx9hjj2dj4qwnrl2qs6222"
"20_000","gm","penumbrav2t1uw03wyt49u7wm5wgu4nvkdt0v48fdaw5y4az4xlgmnp6ucs6th4xd0zg8wqxwndwfv286ktjwgemyhrxqu0d5qjf8dapr57l3k8yqs09vw9m5ywxsx9hjj2dj4qwnrl2qs6222"
"20_000","gn","penumbrav2t1uw03wyt49u7wm5wgu4nvkdt0v48fdaw5y4az4xlgmnp6ucs6th4xd0zg8wqxwndwfv286ktjwgemyhrxqu0d5qjf8dapr57l3k8yqs09vw9m5ywxsx9hjj2dj4qwnrl2qs6222"
"10_000","pizza","penumbrav2t1uw03wyt49u7wm5wgu4nvkdt0v48fdaw5y4az4xlgmnp6ucs6th4xd0zg8wqxwndwfv286ktjwgemyhrxqu0d5qjf8dapr57l3k8yqs09vw9m5ywxsx9hjj2dj4qwnrl2qs6222"
"100","cube","penumbrav2t1uw03wyt49u7wm5wgu4nvkdt0v48fdaw5y4az4xlgmnp6ucs6th4xd0zg8wqxwndwfv286ktjwgemyhrxqu0d5qjf8dapr57l3k8yqs09vw9m5ywxsx9hjj2dj4qwnrl2qs6222"
"1_000_000__000_000","upenumbra","penumbrav2t1w6em8sdx0467ug9kk0s0sng254tqjfk9gglv6ff7dq2v8arwekevkjte9udzmsj9l83mz74747tj0a49w2vhecxj7ac4upr5c5pvjqhsy7dwn422m8dgdekt7y4lmad0fg04dr"
"20_000","gm","penumbrav2t1w6em8sdx0467ug9kk0s0sng254tqjfk9gglv6ff7dq2v8arwekevkjte9udzmsj9l83mz74747tj0a49w2vhecxj7ac4upr5c5pvjqhsy7dwn422m8dgdekt7y4lmad0fg04dr"
"20_000","gn","penumbrav2t1w6em8sdx0467ug9kk0s0sng254tqjfk9gglv6ff7dq2v8arwekevkjte9udzmsj9l83mz74747tj0a49w2vhecxj7ac4upr5c5pvjqhsy7dwn422m8dgdekt7y4lmad0fg04dr"
"10_000","pizza","penumbrav2t1w6em8sdx0467ug9kk0s0sng254tqjfk9gglv6ff7dq2v8arwekevkjte9udzmsj9l83mz74747tj0a49w2vhecxj7ac4upr5c5pvjqhsy7dwn422m8dgdekt7y4lmad0fg04dr"
"100","cube","penumbrav2t1w6em8sdx0467ug9kk0s0sng254tqjfk9gglv6ff7dq2v8arwekevkjte9udzmsj9l83mz74747tj0a49w2vhecxj7ac4upr5c5pvjqhsy7dwn422m8dgdekt7y4lmad0fg04dr"
"1_000_000__000_000","upenumbra","penumbrav2t1jp4pryqqmh65pq8e7zwk6k2674vwhn4qqphxjk0vukxln0crmp2tdld0mhavuyrspwuajnsk5t5t33u2auxvheunr7qde4l068ez0euvtu08z7rwj6shlh64ndz0wvz7mfqdcd"
"20_000","gm","penumbrav2t1jp4pryqqmh65pq8e7zwk6k2674vwhn4qqphxjk0vukxln0crmp2tdld0mhavuyrspwuajnsk5t5t33u2auxvheunr7qde4l068ez0euvtu08z7rwj6shlh64ndz0wvz7mfqdcd"
"20_000","gn","penumbrav2t1jp4pryqqmh65pq8e7zwk6k2674vwhn4qqphxjk0vukxln0crmp2tdld0mhavuyrspwuajnsk5t5t33u2auxvheunr7qde4l068ez0euvtu08z7rwj6shlh64ndz0wvz7mfqdcd"
"10_000","pizza","penumbrav2t1jp4pryqqmh65pq8e7zwk6k2674vwhn4qqphxjk0vukxln0crmp2tdld0mhavuyrspwuajnsk5t5t33u2auxvheunr7qde4l068ez0euvtu08z7rwj6shlh64ndz0wvz7mfqdcd"
"100","cube","penumbrav2t1jp4pryqqmh65pq8e7zwk6k2674vwhn4qqphxjk0vukxln0crmp2tdld0mhavuyrspwuajnsk5t5t33u2auxvheunr7qde4l068ez0euvtu08z7rwj6shlh64ndz0wvz7mfqdcd"
"1_000_000__000_000","upenumbra","penumbrav2t1tyha9sze7g7552r4ue6fmna4xjng6fatmtmyxxe4j8lqz4wj5en85s34n0r0m4m0pxrdvr0teyalsgptrr6p69jtj6agxzjgyt5463htrjdymr0c5eclvvw5pax9589k882gke"
"20_000","gm","penumbrav2t1tyha9sze7g7552r4ue6fmna4xjng6fatmtmyxxe4j8lqz4wj5en85s34n0r0m4m0pxrdvr0teyalsgptrr6p69jtj6agxzjgyt5463htrjdymr0c5eclvvw5pax9589k882gke"
"20_000","gn","penumbrav2t1tyha9sze7g7552r4ue6fmna4xjng6fatmtmyxxe4j8lqz4wj5en85s34n0r0m4m0pxrdvr0teyalsgptrr6p69jtj6agxzjgyt5463htrjdymr0c5eclvvw5pax9589k882gke"
"10_000","pizza","penumbrav2t1tyha9sze7g7552r4ue6fmna4xjng6fatmtmyxxe4j8lqz4wj5en85s34n0r0m4m0pxrdvr0teyalsgptrr6p69jtj6agxzjgyt5463htrjdymr0c5eclvvw5pax9589k882gke"
"100","cube","penumbrav2t1tyha9sze7g7552r4ue6fmna4xjng6fatmtmyxxe4j8lqz4wj5en85s34n0r0m4m0pxrdvr0teyalsgptrr6p69jtj6agxzjgyt5463htrjdymr0c5eclvvw5pax9589k882gke"
"1_000_000__000_000","upenumbra","penumbrav2t1hum845ches70c8kp8zfx7nerjwfe653hxsrpgwepwtspcp4jy6ytnxhe5kwn56sku684x6zzqcwp5ycrkee5mmg9kdl3jkr5lqn2xq3kqxvp4d7gwqdue5jznk2ter2t66mk4n"
"20_000","gm","penumbrav2t1hum845ches70c8kp8zfx7nerjwfe653hxsrpgwepwtspcp4jy6ytnxhe5kwn56sku684x6zzqcwp5ycrkee5mmg9kdl3jkr5lqn2xq3kqxvp4d7gwqdue5jznk2ter2t66mk4n"
"20_000","gn","penumbrav2t1hum845ches70c8kp8zfx7nerjwfe653hxsrpgwepwtspcp4jy6ytnxhe5kwn56sku684x6zzqcwp5ycrkee5mmg9kdl3jkr5lqn2xq3kqxvp4d7gwqdue5jznk2ter2t66mk4n"
"10_000","pizza","penumbrav2t1hum845ches70c8kp8zfx7nerjwfe653hxsrpgwepwtspcp4jy6ytnxhe5kwn56sku684x6zzqcwp5ycrkee5mmg9kdl3jkr5lqn2xq3kqxvp4d7gwqdue5jznk2ter2t66mk4n"
"100","cube","penumbrav2t1hum845ches70c8kp8zfx7nerjwfe653hxsrpgwepwtspcp4jy6ytnxhe5kwn56sku684x6zzqcwp5ycrkee5mmg9kdl3jkr5lqn2xq3kqxvp4d7gwqdue5jznk2ter2t66mk4n"
"1_000_000__000_000","upenumbra","penumbrav2t1xap8sgefy9rl2nfvsse0h4y6c25hy2n20ymr5w7hs28m9xemt3tmz88atyulswumc32sv7h937wnfhyct282de66zm75nk6ywq3d4r32p5ju0cnscj2rraesnrxr9lvke9y6lw"
"20_000","gm","penumbrav2t1xap8sgefy9rl2nfvsse0h4y6c25hy2n20ymr5w7hs28m9xemt3tmz88atyulswumc32sv7h937wnfhyct282de66zm75nk6ywq3d4r32p5ju0cnscj2rraesnrxr9lvke9y6lw"
"20_000","gn","penumbrav2t1xap8sgefy9rl2nfvsse0h4y6c25hy2n20ymr5w7hs28m9xemt3tmz88atyulswumc32sv7h937wnfhyct282de66zm75nk6ywq3d4r32p5ju0cnscj2rraesnrxr9lvke9y6lw"
"10_000","pizza","penumbrav2t1xap8sgefy9rl2nfvsse0h4y6c25hy2n20ymr5w7hs28m9xemt3tmz88atyulswumc32sv7h937wnfhyct282de66zm75nk6ywq3d4r32p5ju0cnscj2rraesnrxr9lvke9y6lw"
"100","cube","penumbrav2t1xap8sgefy9rl2nfvsse0h4y6c25hy2n20ymr5w7hs28m9xemt3tmz88atyulswumc32sv7h937wnfhyct282de66zm75nk6ywq3d4r32p5ju0cnscj2rraesnrxr9lvke9y6lw"
"1_000_000__000_000","upenumbra","penumbrav2t1ashn9cn72t3m9lsy5dqnruj8h4sh8vjx3hfea2r9j77yllj9alwsu4dwhjfg6yqa42dqc4s9qlevxg9lt593t6t0kq0c3cqvrtrhc9ls3luuvyyh0ry2d0kaewccmwqwya3rsv"
"20_000","gm","penumbrav2t1ashn9cn72t3m9lsy5dqnruj8h4sh8vjx3hfea2r9j77yllj9alwsu4dwhjfg6yqa42dqc4s9qlevxg9lt593t6t0kq0c3cqvrtrhc9ls3luuvyyh0ry2d0kaewccmwqwya3rsv"
"20_000","gn","penumbrav2t1ashn9cn72t3m9lsy5dqnruj8h4sh8vjx3hfea2r9j77yllj9alwsu4dwhjfg6yqa42dqc4s9qlevxg9lt593t6t0kq0c3cqvrtrhc9ls3luuvyyh0ry2d0kaewccmwqwya3rsv"
"10_000","pizza","penumbrav2t1ashn9cn72t3m9lsy5dqnruj8h4sh8vjx3hfea2r9j77yllj9alwsu4dwhjfg6yqa42dqc4s9qlevxg9lt593t6t0kq0c3cqvrtrhc9ls3luuvyyh0ry2d0kaewccmwqwya3rsv"
"100","cube","penumbrav2t1ashn9cn72t3m9lsy5dqnruj8h4sh8vjx3hfea2r9j77yllj9alwsu4dwhjfg6yqa42dqc4s9qlevxg9lt593t6t0kq0c3cqvrtrhc9ls3luuvyyh0ry2d0kaewccmwqwya3rsv"
"1_000_000__000_000","upenumbra","penumbrav2t1f5h060qspaga3vvwf2mwak2dj6ugymxd2et5h6l3n0u2y57lcv4t7j2m8n75nm7qmhg4v3csexl5slm6tm5hg5wyw39fv2q0jnpwdjn3llduzgmg5d3efuqq6ymn76t0hvgage"
"20_000","gm","penumbrav2t1f5h060qspaga3vvwf2mwak2dj6ugymxd2et5h6l3n0u2y57lcv4t7j2m8n75nm7qmhg4v3csexl5slm6tm5hg5wyw39fv2q0jnpwdjn3llduzgmg5d3efuqq6ymn76t0hvgage"
"20_000","gn","penumbrav2t1f5h060qspaga3vvwf2mwak2dj6ugymxd2et5h6l3n0u2y57lcv4t7j2m8n75nm7qmhg4v3csexl5slm6tm5hg5wyw39fv2q0jnpwdjn3llduzgmg5d3efuqq6ymn76t0hvgage"
"10_000","pizza","penumbrav2t1f5h060qspaga3vvwf2mwak2dj6ugymxd2et5h6l3n0u2y57lcv4t7j2m8n75nm7qmhg4v3csexl5slm6tm5hg5wyw39fv2q0jnpwdjn3llduzgmg5d3efuqq6ymn76t0hvgage"
"100","cube","penumbrav2t1f5h060qspaga3vvwf2mwak2dj6ugymxd2et5h6l3n0u2y57lcv4t7j2m8n75nm7qmhg4v3csexl5slm6tm5hg5wyw39fv2q0jnpwdjn3llduzgmg5d3efuqq6ymn76t0hvgage"


"1_000__000_000","upenumbra","penumbrav2t100dc8alnku5nwnq0e9yzgy0vktg3t4gp0umh9sfuzf6y2m7yymwkgqqfu2jhxnfrhahkms3fpatdzewlq44eadaamtqk53ff9umtq82cx4q0qf5mptwkj5du6jzaggmvkjc0k3"
"1_000__000_000","upenumbra","penumbrav2t100xjgl7kqmnhexjy4k0u8mnptdru062wn97z6eycfa2g5v8xcavkzzwwhl5gg03yvpq02hqyc3crmvrxv2cq7m5c82n5e7y5gevczll5jg8qe826mshgr352r07n8jftfknp3s"
"1_000__000_000","upenumbra","penumbrav2t102cs9zzpynxpr00ut2p8cjaryxft3k8pg69jv4ygmyz5u83y8jqrxjlje0q3cy9x99qyy6n8f58duvg35zhkeqm549gkg3fn9aqhp02e4ue6t98c2jac30hgc6mwu6d32455sk"
"1_000__000_000","upenumbra","penumbrav2t102q9d9lnvrjpvstk3ahsqmrzk5dak2v4ya6t7zwvrfxhgm68f8k4m2w4zsta76r6psahrcy3cmssam9wxjn3gursu96luyug05f6ccadgu8nk6yddl7ca8hcu53xrrzhgnvdlq"
"1_000__000_000","upenumbra","penumbrav2t102svf3dyswcs7xp0wfg5rjm94wue65v6hrua7gdkruh0wdccuyjvmg7ynkseuz69eq75dcuu7shaayex4kjlh0t4slvt9x7tv6nnhslcpulq3w5tt2k086a2qq5af5ggz4dkhc"
"1_000__000_000","upenumbra","penumbrav2t102xxnh28rkc5m2y9gl5c3ptsg4haygxkkzar3nw2xz85cck2ex3hp3l54cggwrar3dvmj9u0u2klucpg2rw079gkmaj9wv7fgwa0t47d9dmc5uzauf06d72vhy62ghlf0uhcyz"
"1_000__000_000","upenumbra","penumbrav2t1035j7sj3adasmjet6243s62j9tr8x3ayde5fvz7a8n0y3jcy9qe0w55l3shq3v0ec2vzqn4830ewlwny9k3xhawd0fy8jgyuqafcnlzeh5qefexrlevsd000xtc6w7wnqdhyg6"
"1_000__000_000","upenumbra","penumbrav2t103e3vnr8pkl7qdcue8mjtg37lp8wfpsvagkf48grfy74ga6hd8hn2z3qdyy6rcdzx6fnqy7hwezp3w6ejqfnm5aal647dzcv5lle3m5xl4qfr5s2mprz04u4pna3zw22jf8cvr"
"1_000__000_000","upenumbra","penumbrav2t103y5ptys70xthjupawmwy95smnhh60tw395gjycxg4crcavdjxnllc0zct67v32r467w4ytnjrt93grv7nevc42f8vcx2c6sdk9npkd6afw8pl6497w767m5nsvyktnzw9u5rx"
"1_000__000_000","upenumbra","penumbrav2t10435dyh62vdl52j97xtevt0w8w0dutjpkxq6wpffv56qyra3zpk66umdzlklcdtffnmcdr78zx44pkhm9kxhqdpd7h2x57zwfhmkgft44l0a7jjxu0wgg8hsfg2w6fc42eqp5u"
"1_000__000_000","upenumbra","penumbrav2t1045a5qpz5xat8ksgc3vt2mvyawl2ua5gyn4x5zfrcawccvsy6dt5ve3sj93scp3nl0sddnqettxfjzacrtxraluvx6j8lkdl2gx60ea6cas8ch3skdvv8gwnygjw8s2976cf7x"
"1_000__000_000","upenumbra","penumbrav2t104hm8tuyn6xnzv99ee2g0zu7r0ewrcn3n57839qw0welmr3weq6serr2ztn6738ycadva48cetsf6x69htyjw93xzkt39lxpm242nlfdfm8e48njeakwql63f3xf589jpcswwq"
"1_000__000_000","upenumbra","penumbrav2t105j4q28fd063tc8n550cuqfwef4s6dhmzyzuf04r9v5tk3lrw45r368f2zyjsuuu5sz3yawwv37ddgmalmmhz6zskddh9pcrl44n3pw5jgnh5xf55plxaapwdpqlee0xk6nc4c"
"1_000__000_000","upenumbra","penumbrav2t106qkxaz9a7gf6yssw80uyqhxqepxlnnv43p7zf7cdxmd7dyhy75nv6sjm23xumee2xm790tux706ydtvy6mzsy2w30sfy20m0z078p3yfl6muqwsvzvw7uw5hwglpmsr0dhhj4"
"1_000__000_000","upenumbra","penumbrav2t106uq27zj2ktsqver6j82crx5gk4f6vrwvelwnz2stfxarx47v3ng50t87agd4k7ctdq2w3gky63x6hffcv9ycchtm324zgglxg6p4yamtg7uzknvxvmw29k3grcm0rges65uyd"
"1_000__000_000","upenumbra","penumbrav2t107dw5ndlqpmmz6z0dacexphdy3huxsagan9gwdesnwscwcphgym44spn53xnz4csmrajenf6pt47f8ucwqx4acpv8dg646ky5mlq85luytu2u5jqmpnpt48klrc0800qal4eyr"
"1_000__000_000","upenumbra","penumbrav2t107hasmm64mlwl2kzcg8e99r9xrjfhsjegsef5nl65yvysv9xk3m3vhkr9vl03c0ew9zfrv68wlylx4wskq8w4f6q00mwen6rmsp2gjh62f4wcnpmpmnyqcdpwuc27g4vy88fd4"
"1_000__000_000","upenumbra","penumbrav2t107q320js7nq0cfca2pwqdzke5sy7v6cty7mqs9e0zrg6vt0tzmp5ee884ylm36ldjcum0zjde03ek0ywrrt0frd2p49ydkanw76wzs07z8qrpjv7knuatup93k3s20cyezy6fa"
"1_000__000_000","upenumbra","penumbrav2t107qpknd55aegv9l384gxc6mpkcrau0646akx02z8she3pxum276hlllsfy4y9m2yncnk0kfzzn9lk9kx6dmehjskxspyrk6x6jadqqtqqtegx4kztgp9m9pzytwjcdmalm0tnf"
"1_000__000_000","upenumbra","penumbrav2t10803lfs85k678x8g7nn6plyfk4k0gz6ng9cqdqwfskey036ftgkqf396ge805xuayn4pjy2cq9wtvkv045f0n4jsp3xnm3ca859s2f4ehxpz2tyxx0hccu6kxa05e23uh0nec3"
"1_000__000_000","upenumbra","penumbrav2t108mrx4e04cqx9defjcsej5at3nmnuygp4areppmjssq9f4wmffq98x5ylv909er3685g4caqzyu64epslntwsyek3u8u3yvtnhuf6ez6dvqhllcrwvy4krqsu2xn3zuf40r2nw"
"1_000__000_000","upenumbra","penumbrav2t108rwcj2n6kj88c3dprhpzwkvyhqem8jtrddfznk6dwsu2tqwnwefzygcerqw837jdwuekksf63dadregquz5q7nk4twh5vr9l5kh4pfdmyjepzvfqy2s60plmghv7wnmrzd5t2"
"1_000__000_000","upenumbra","penumbrav2t108ynz8hhsgjl4yq9y5kv0ywhhgmjj9gyhyf9nrt8qvgvt0r0zfway6g8xe96pm3uffhjyagqwcg3aqk53jr9juhqdu9dcz4x2vw5swgr7tw7vphluv00ge9gvysvhkw06tcel8"
"1_000__000_000","upenumbra","penumbrav2t10945v329p2e246s8re69xj4rnqddtfdcxt8ck8at7mchea0sg29ay8f4qlt28dcht3x2258ylrpetjqawjs5mt7xq6hg8wdjrgw7hs0kt3rt50u3scdtx9a4k8yn8ht9azws6x"
"1_000__000_000","upenumbra","penumbrav2t109528sk0rn7k3lsd964d59qv2exn2w8mjhmwxhn5jx9smncmrkv5am5mdekd42c645uvqphckptyzs3f77r7a07ttyaj2t00x8vpmpqwdwnqq89j6ncagq5y5zs9l6jn5p5gpv"
"1_000__000_000","upenumbra","penumbrav2t1098nt3trtrftr5v2ljw7xf2anyxaqpyzvx9qymnkxuh5gce5zf9rpz5d2ksmaglhmhqz7esxujhpwc4u7q7mkth76gxnhq4lw0jk0gkm3wlspkkxvpmtcfrkvat6uv58f20wtk"
"1_000__000_000","upenumbra","penumbrav2t109qccnwp8zuvekq0623pg60fdanu2vetgnqyyx3usyhu7ak8pjzpazuxywcxfhqvvcy9062385efe3fasxaayczdql73rjjdju5gxapa0aeecc96sngjn7958ypa54rnsawkun"
"1_000__000_000","upenumbra","penumbrav2t10ap9gfej8cv9j5pu2xevlkhzvxsvkvltvjg80agtua3eukm8myx4utwy5lm3ndhya5ekgud84yr6huec39qnwrjzf0kma6t7eqhchwcv7t7ezu4clrads68pvlv8dygm2ycp2j"
"1_000__000_000","upenumbra","penumbrav2t10cgfkg8cjh9t7xvlpvftaf8fwdk7prfm82htmtd7fa6t9czrtgcq60rrlumvmydpl22r75qt5ut2l5jyjtjtwxw4yfnaa3wxrcrlrl3jk0u5xrsespqm4mucg7d7gvkqdl5670"
"1_000__000_000","upenumbra","penumbrav2t10cwv347znauvsrr9znfn0mhz5f76re3m4vt3hvgsu4evgnc35pjfrp7lxc9jqqkdnuv7sr5frmzf68g0s32rwpaent38032fvn036lw3s094kwzkzhpvy00mnxezj8f3026fkn"
"1_000__000_000","upenumbra","penumbrav2t10cy9cp9rdanuhdgnq6r8d7ar5pl2jfeqhfmrrrjjshva7zrlsaxsac0fx8y7swu5qqhj5cm66husjya2kqttcl9zdeptxk5z4d5suvrlsmfkm7xz0dnlpz0llmnw2jwh9aydp9"
"1_000__000_000","upenumbra","penumbrav2t10cz8h0cpfvt7r3uhmj2vp3xvjpaflvxjwjnlk02yfsmtgmjp53jmtgw56t9sdhc3k8uvxes025xezwtfqwhqz5kft9hej9vsvm6qrdqetmj34en7dfl7qv04jcvcgmyv5necss"
"1_000__000_000","upenumbra","penumbrav2t10dzmkap53gpwtdky3ng5z482xtvaqezqpw39thrx8gvtd58ua8g2r08j3qd436d7896nhh3ph5g78r4c6encjannh96kesef9tkx3umgkeu4aljwl9qzfjwszhep8kmy4vpzks"
"1_000__000_000","upenumbra","penumbrav2t10fhxm2jlpvjn8t6s6td457f39xc8ec5qeflvn8k5gxxqvtvw9dqyme4me4j9fqu9epy7dln5mde7twjr4fysp8w2479s7nwh8fukxlv3taw550m92vgj748d5s7lf5r3sdh8nr"
"1_000__000_000","upenumbra","penumbrav2t10fv2sn4pdd8g0p7nkq57vhctzq65cdj47u83h3ez0lxezju3k3qeptzwuwz5pmh2ef0kt769sxqnvcw4hr0q5cfv460uwvtmrr2hls8tsjxmt6zycpcvv9l0kmgq56xjtcrpfr"
"1_000__000_000","upenumbra","penumbrav2t10h86nk33nlunyuv43cnuu6usqrv8448vwd2q0wr0p6ew54f09pg9aeau8680se587hj6adekxhf7xquewf4z7dxczg87z362dkp862g7gtvuv6splhdn23q35krrx6n9kv08km"
"1_000__000_000","upenumbra","penumbrav2t10hcyw5ja9llsddjr27jldma5y5m794g5dysfxw9k7ml3y6klv2xxeuqurtm0254zkjfqu49xzy0ej6fj7pmal52d7xnazckw2a0j4sjw98v76nw22ddfpvqch9r8uxgfmq34qx"
"1_000__000_000","upenumbra","penumbrav2t10hyayryc2fwn04q2kz3mpu3zp3x9uzhecjnhqy445s7ftk7gr5lgejdeel5vcn283v69dnfdxqzy2rltl34m7ktje6z24akn8zxh50th64eymf4utklmnutr345006pm47nqpa"
"1_000__000_000","upenumbra","penumbrav2t10jrqgpxqm509v329qqfp4d6jyae0433xhkmdamd2vxnzs2jz6j0q92y3y0g3gxag5hzzu958ehxu23jklzawn5hv854k7yatjllvmcf532srah4eese0kc87knh5x9cy6np3rk"
"1_000__000_000","upenumbra","penumbrav2t10jz7x8690tly8wcwlv2eekml6psgsga9c2xm82dyukxnd6dhum0gfx9zutuvgsvendkpkvxr5g0lt2a4zastu3env54dxd3etmem6xv8hr6cp6k8mstfuhee7yvxay98jc9r7a"
"1_000__000_000","upenumbra","penumbrav2t10kllc4n9et3rgj6xxjxkwhpdspym4geq59g96hwja0yhfa7cr27e3wyeejy73t533snwmryqem94jj6r6pswqkeugcegravrsz90lnk6kgw39rpmxdga6qjgkqe34a6nrqjelq"
"1_000__000_000","upenumbra","penumbrav2t10kz6yus268k084yfp8m42dxspte87v07apyylxeyc6rupth827clr7vgk6w73qj5c3hh9r853d4gn5n5sl6muw4k3swpflc8qdzjl50n7ap6ppe37f0ef3ywdc9dmpwy249xpk"
"1_000__000_000","upenumbra","penumbrav2t10l2u7rlfmnw4q0g4m4uv86d7s5v3dky4e5xnllc9du0a46e4yr8jgem225zydznzg0ms5gecxpssu78cgt0f8jnmanr3c6s50xyrp7dhh79nl0hc3gl7zf68ezjwqdpq8duh9w"
"1_000__000_000","upenumbra","penumbrav2t10l8yww3hw5wwvn2njkgl9yawl4tgkeuq8l9jx3aw07zetjkp9j254ezr0tvys39jse2l8urjmnzgjzh59h7nydzxdmpe9tpfssx9zfwz5gy6ex53527dgeq0e4rsf3a34x5qhq"
"1_000__000_000","upenumbra","penumbrav2t10lclc4lctn8pcx2c2c3axnqapp3kuqh9eu6mc272s8jjpvd88t4rfkwz98u7pnu09hn9h4cj8nsrmcahwmzraxdsnc5x9d6pj4f39jt84spsqzg9l4urjg48dme6kf7ra2x7gf"
"1_000__000_000","upenumbra","penumbrav2t10lqj6luetlsk3h63el6cumqkc9vv3a67pnpw7d2x2wxmdhhat63h8dvft6nvtudxcmekl20v2nsggdf37amtr2p0ycp25vvnc6wq6ugqsasg6mfvusj2wxfhqds3tvz2danxjh"
"1_000__000_000","upenumbra","penumbrav2t10mrpnynn9pge2alhxaqmvkag30luwccxrh3uq8vl09urm65tw30sd7pkv7ps56wse02spkxq5hrzd4dmwgjurjwuyq9maeht59vvxydgj278nawkqmcx2xysxsud8p5q8aywg3"
"1_000__000_000","upenumbra","penumbrav2t10mrssrnnj6uac0rjjgvwlwfle005rm9kgq2ktcfqvy87j4ssvm304syd85wgjhqgepz8cvlpt4nsjj3lerk62ztuau04k58ae5rhl63p9ll05sd3rhve49r8kr8vg9zh5yl0qt"
"1_000__000_000","upenumbra","penumbrav2t10ns6wm4s95m6aqrrxfhu2zay8e0r4jjhq7l8ylg6x4ezlahgx8cp76j7hp05ue92czz8g76qf2k7tf33s5qcyx7qwfprgmp052m87ffyr0k4rh43kl5xn9u53rpczphxjk0due"
"1_000__000_000","upenumbra","penumbrav2t10p2w9fdvnh3m6rsr23hhvj8vd9pxc8qvqm2d7tclt83hz3kvkg0xldgdklv0efmwh6jn87z2glqjjzncggnlqf2gjgg5ke4uu3z4jmxukah2tkzkc579za9tcm7dddpgehutdk"
