"amount","denom","address"
"1_000_000__000_000","upenumbra","penumbrav1t1csgwv6zlsz3q8ux02ldve8tghy6l0cn8uwx9gcljvegjd3fs47tlzg2lq4k4qt9nrz3cwjgvdredvxm7xyj0htmfzzemetxrqfw0zvpyvn84pk5yau6wr8avceecn4xdq6u3ww"
"20_000","gm","penumbrav1t1csgwv6zlsz3q8ux02ldve8tghy6l0cn8uwx9gcljvegjd3fs47tlzg2lq4k4qt9nrz3cwjgvdredvxm7xyj0htmfzzemetxrqfw0zvpyvn84pk5yau6wr8avceecn4xdq6u3ww"
"20_000","gn","penumbrav1t1csgwv6zlsz3q8ux02ldve8tghy6l0cn8uwx9gcljvegjd3fs47tlzg2lq4k4qt9nrz3cwjgvdredvxm7xyj0htmfzzemetxrqfw0zvpyvn84pk5yau6wr8avceecn4xdq6u3ww"
"10_000","pizza","penumbrav1t1csgwv6zlsz3q8ux02ldve8tghy6l0cn8uwx9gcljvegjd3fs47tlzg2lq4k4qt9nrz3cwjgvdredvxm7xyj0htmfzzemetxrqfw0zvpyvn84pk5yau6wr8avceecn4xdq6u3ww"
"100","cube","penumbrav1t1csgwv6zlsz3q8ux02ldve8tghy6l0cn8uwx9gcljvegjd3fs47tlzg2lq4k4qt9nrz3cwjgvdredvxm7xyj0htmfzzemetxrqfw0zvpyvn84pk5yau6wr8avceecn4xdq6u3ww"
"1_000_000__000_000","upenumbra","penumbrav1t10j5vptlwdu3035qe5aeu33k0arj8nujepg5z8l0ntwznd7t3nz54g0m8hg9vzurk05l9gqq7fu6wpg9a9zmzdapjurqws0ymx28mhatqk82pfd8xxxcty5add52k2q8algqqlk"
"20_000","gm","penumbrav1t10j5vptlwdu3035qe5aeu33k0arj8nujepg5z8l0ntwznd7t3nz54g0m8hg9vzurk05l9gqq7fu6wpg9a9zmzdapjurqws0ymx28mhatqk82pfd8xxxcty5add52k2q8algqqlk"
"20_000","gn","penumbrav1t10j5vptlwdu3035qe5aeu33k0arj8nujepg5z8l0ntwznd7t3nz54g0m8hg9vzurk05l9gqq7fu6wpg9a9zmzdapjurqws0ymx28mhatqk82pfd8xxxcty5add52k2q8algqqlk"
"10_000","pizza","penumbrav1t10j5vptlwdu3035qe5aeu33k0arj8nujepg5z8l0ntwznd7t3nz54g0m8hg9vzurk05l9gqq7fu6wpg9a9zmzdapjurqws0ymx28mhatqk82pfd8xxxcty5add52k2q8algqqlk"
"100","cube","penumbrav1t10j5vptlwdu3035qe5aeu33k0arj8nujepg5z8l0ntwznd7t3nz54g0m8hg9vzurk05l9gqq7fu6wpg9a9zmzdapjurqws0ymx28mhatqk82pfd8xxxcty5add52k2q8algqqlk"
"1_000_000__000_000","upenumbra","penumbrav1t1j452a9e6ky0vycsj7ckfvy68vxgk43wsetllswldpx8slgvxsra284vx70rzjn280j3wljslvzm7q29jrc3yvu7vktsmjpx8nq3eu70fujaxsjxzew9fm0sp6xvfv6nt8gkhln"
"20_000","gm","penumbrav1t1j452a9e6ky0vycsj7ckfvy68vxgk43wsetllswldpx8slgvxsra284vx70rzjn280j3wljslvzm7q29jrc3yvu7vktsmjpx8nq3eu70fujaxsjxzew9fm0sp6xvfv6nt8gkhln"
"20_000","gn","penumbrav1t1j452a9e6ky0vycsj7ckfvy68vxgk43wsetllswldpx8slgvxsra284vx70rzjn280j3wljslvzm7q29jrc3yvu7vktsmjpx8nq3eu70fujaxsjxzew9fm0sp6xvfv6nt8gkhln"
"10_000","pizza","penumbrav1t1j452a9e6ky0vycsj7ckfvy68vxgk43wsetllswldpx8slgvxsra284vx70rzjn280j3wljslvzm7q29jrc3yvu7vktsmjpx8nq3eu70fujaxsjxzew9fm0sp6xvfv6nt8gkhln"
"100","cube","penumbrav1t1j452a9e6ky0vycsj7ckfvy68vxgk43wsetllswldpx8slgvxsra284vx70rzjn280j3wljslvzm7q29jrc3yvu7vktsmjpx8nq3eu70fujaxsjxzew9fm0sp6xvfv6nt8gkhln"
"1_000_000__000_000","upenumbra","penumbrav1t1mw8270qtpgjy628fg97p2px45e860jtlw0nl3w5y7vq67qx697py9t8ppp3mhwfxv8kegg8wuny64nf60z966krx85cqznjpshqtngffpwnywtzqjklkg3qh7anxk368ywac9l"
"20_000","gm","penumbrav1t1mw8270qtpgjy628fg97p2px45e860jtlw0nl3w5y7vq67qx697py9t8ppp3mhwfxv8kegg8wuny64nf60z966krx85cqznjpshqtngffpwnywtzqjklkg3qh7anxk368ywac9l"
"20_000","gn","penumbrav1t1mw8270qtpgjy628fg97p2px45e860jtlw0nl3w5y7vq67qx697py9t8ppp3mhwfxv8kegg8wuny64nf60z966krx85cqznjpshqtngffpwnywtzqjklkg3qh7anxk368ywac9l"
"10_000","pizza","penumbrav1t1mw8270qtpgjy628fg97p2px45e860jtlw0nl3w5y7vq67qx697py9t8ppp3mhwfxv8kegg8wuny64nf60z966krx85cqznjpshqtngffpwnywtzqjklkg3qh7anxk368ywac9l"
"100","cube","penumbrav1t1mw8270qtpgjy628fg97p2px45e860jtlw0nl3w5y7vq67qx697py9t8ppp3mhwfxv8kegg8wuny64nf60z966krx85cqznjpshqtngffpwnywtzqjklkg3qh7anxk368ywac9l"
"1_000_000__000_000","upenumbra","penumbrav1t1dhwkaqetyfunt8w4qqq8madtzj39svuav7h2xkyr8v7af7ucr0k3msztvstrdcydvt56hc9fc9qz4y90wfqp6xwu2vljxhdx0k285c927e2uvypynjcgafexhlexk7hz4aadms"
"20_000","gm","penumbrav1t1dhwkaqetyfunt8w4qqq8madtzj39svuav7h2xkyr8v7af7ucr0k3msztvstrdcydvt56hc9fc9qz4y90wfqp6xwu2vljxhdx0k285c927e2uvypynjcgafexhlexk7hz4aadms"
"20_000","gn","penumbrav1t1dhwkaqetyfunt8w4qqq8madtzj39svuav7h2xkyr8v7af7ucr0k3msztvstrdcydvt56hc9fc9qz4y90wfqp6xwu2vljxhdx0k285c927e2uvypynjcgafexhlexk7hz4aadms"
"10_000","pizza","penumbrav1t1dhwkaqetyfunt8w4qqq8madtzj39svuav7h2xkyr8v7af7ucr0k3msztvstrdcydvt56hc9fc9qz4y90wfqp6xwu2vljxhdx0k285c927e2uvypynjcgafexhlexk7hz4aadms"
"100","cube","penumbrav1t1dhwkaqetyfunt8w4qqq8madtzj39svuav7h2xkyr8v7af7ucr0k3msztvstrdcydvt56hc9fc9qz4y90wfqp6xwu2vljxhdx0k285c927e2uvypynjcgafexhlexk7hz4aadms"
"1_000_000__000_000","upenumbra","penumbrav1t1fqxszaumzflqaarrspqgvt68q4lt9ld2jlgdunnd23vjdywkkh5mve7plv3nh5vuca8vrpxphdk5e66m00rzxcttymdjfxln505jjg6d08jsmhtcdnaczx36qel65dum34j9lc"
"20_000","gm","penumbrav1t1fqxszaumzflqaarrspqgvt68q4lt9ld2jlgdunnd23vjdywkkh5mve7plv3nh5vuca8vrpxphdk5e66m00rzxcttymdjfxln505jjg6d08jsmhtcdnaczx36qel65dum34j9lc"
"20_000","gn","penumbrav1t1fqxszaumzflqaarrspqgvt68q4lt9ld2jlgdunnd23vjdywkkh5mve7plv3nh5vuca8vrpxphdk5e66m00rzxcttymdjfxln505jjg6d08jsmhtcdnaczx36qel65dum34j9lc"
"10_000","pizza","penumbrav1t1fqxszaumzflqaarrspqgvt68q4lt9ld2jlgdunnd23vjdywkkh5mve7plv3nh5vuca8vrpxphdk5e66m00rzxcttymdjfxln505jjg6d08jsmhtcdnaczx36qel65dum34j9lc"
"100","cube","penumbrav1t1fqxszaumzflqaarrspqgvt68q4lt9ld2jlgdunnd23vjdywkkh5mve7plv3nh5vuca8vrpxphdk5e66m00rzxcttymdjfxln505jjg6d08jsmhtcdnaczx36qel65dum34j9lc"
"5_000","nala","penumbrav1t10j5vptlwdu3035qe5aeu33k0arj8nujepg5z8l0ntwznd7t3nz54g0m8hg9vzurk05l9gqq7fu6wpg9a9zmzdapjurqws0ymx28mhatqk82pfd8xxxcty5add52k2q8algqqlk"
"1_000__000_000","upenumbra","penumbrav1t1svaavmmzj7jkuezzdvjfeddceenpgz7lr3x8avs37yf99a6hs3reg9gj58r6r87ttnea7ypavrx6rpschv4a35su9s2ws5he2v7jhw4lr79lskehtu6qjhyx0chgk36a4d0kty"
"100","gm","penumbrav1t1svaavmmzj7jkuezzdvjfeddceenpgz7lr3x8avs37yf99a6hs3reg9gj58r6r87ttnea7ypavrx6rpschv4a35su9s2ws5he2v7jhw4lr79lskehtu6qjhyx0chgk36a4d0kty"
"1","cube","penumbrav1t1svaavmmzj7jkuezzdvjfeddceenpgz7lr3x8avs37yf99a6hs3reg9gj58r6r87ttnea7ypavrx6rpschv4a35su9s2ws5he2v7jhw4lr79lskehtu6qjhyx0chgk36a4d0kty"
"1_000__000_000","upenumbra","penumbrav1t1y767g4hlmnae7t8jdzfed6lv4wtqsztryed7lf90rqsg5hztl6r540ztcfgd9xx9rxqr95etc3s3a5mnwye7tfsh66rjvjvs698wjwu8692qwfne2yn8rwayq9c48tkv8seg8y"
"100","gm","penumbrav1t1y767g4hlmnae7t8jdzfed6lv4wtqsztryed7lf90rqsg5hztl6r540ztcfgd9xx9rxqr95etc3s3a5mnwye7tfsh66rjvjvs698wjwu8692qwfne2yn8rwayq9c48tkv8seg8y"
"1","cube","penumbrav1t1y767g4hlmnae7t8jdzfed6lv4wtqsztryed7lf90rqsg5hztl6r540ztcfgd9xx9rxqr95etc3s3a5mnwye7tfsh66rjvjvs698wjwu8692qwfne2yn8rwayq9c48tkv8seg8y"
"1_000__000_000","upenumbra","penumbrav1t10d8njw3d5hdytdl62unag6v4arehmxhyrpwqu74jg8vd44w3q6327wzvjp5wppvpr620d0spy0wmvr83j9xawh2g2jws89uvwzsemdppwzj6sn5sgyuvwcp6r2gsw2ur0xa5vu"
"100","gm","penumbrav1t10d8njw3d5hdytdl62unag6v4arehmxhyrpwqu74jg8vd44w3q6327wzvjp5wppvpr620d0spy0wmvr83j9xawh2g2jws89uvwzsemdppwzj6sn5sgyuvwcp6r2gsw2ur0xa5vu"
"1","cube","penumbrav1t10d8njw3d5hdytdl62unag6v4arehmxhyrpwqu74jg8vd44w3q6327wzvjp5wppvpr620d0spy0wmvr83j9xawh2g2jws89uvwzsemdppwzj6sn5sgyuvwcp6r2gsw2ur0xa5vu"
"1_000__000_000","upenumbra","penumbrav1t155cy4w3nc0q0nqtfa8skp358253qh8sarp427wjx6zfkf9cae6l6q2x9nrjfamuulv4xwf2jgq8x0k8t9swvy7su7gmmsftl4egtzwv6z8d6vf0z468p4x32u0rlys8xrd9s3j"
"100","gm","penumbrav1t155cy4w3nc0q0nqtfa8skp358253qh8sarp427wjx6zfkf9cae6l6q2x9nrjfamuulv4xwf2jgq8x0k8t9swvy7su7gmmsftl4egtzwv6z8d6vf0z468p4x32u0rlys8xrd9s3j"
"1","cube","penumbrav1t155cy4w3nc0q0nqtfa8skp358253qh8sarp427wjx6zfkf9cae6l6q2x9nrjfamuulv4xwf2jgq8x0k8t9swvy7su7gmmsftl4egtzwv6z8d6vf0z468p4x32u0rlys8xrd9s3j"
"1_000__000_000","upenumbra","penumbrav1t15njdlhtj2c92yvj8a4cn6e9mg9xhvgnhdtdnd9rvnpgywp303w63d8s3023ehmflu50uftkzaq5jt3mwhc5yar99gu24dqpy4cln3hr40zzjppfydkez3mfgzx7fhhlr663yxt"
"100","gm","penumbrav1t15njdlhtj2c92yvj8a4cn6e9mg9xhvgnhdtdnd9rvnpgywp303w63d8s3023ehmflu50uftkzaq5jt3mwhc5yar99gu24dqpy4cln3hr40zzjppfydkez3mfgzx7fhhlr663yxt"
"1","cube","penumbrav1t15njdlhtj2c92yvj8a4cn6e9mg9xhvgnhdtdnd9rvnpgywp303w63d8s3023ehmflu50uftkzaq5jt3mwhc5yar99gu24dqpy4cln3hr40zzjppfydkez3mfgzx7fhhlr663yxt"
"1_000__000_000","upenumbra","penumbrav1t1stmnf3y523ndzkervlzlwg6706qs05yy4vj7v2tpcjhmtdr6x0q4aznx65rtuwxk6hvsl2z26504hfm5486uwcha2dtm30drvw5qw0pqv3svzuuxfm6adxgmyu08446fqvmp0r"
"100","gm","penumbrav1t1stmnf3y523ndzkervlzlwg6706qs05yy4vj7v2tpcjhmtdr6x0q4aznx65rtuwxk6hvsl2z26504hfm5486uwcha2dtm30drvw5qw0pqv3svzuuxfm6adxgmyu08446fqvmp0r"
"1","cube","penumbrav1t1stmnf3y523ndzkervlzlwg6706qs05yy4vj7v2tpcjhmtdr6x0q4aznx65rtuwxk6hvsl2z26504hfm5486uwcha2dtm30drvw5qw0pqv3svzuuxfm6adxgmyu08446fqvmp0r"
"1_000__000_000","upenumbra","penumbrav1t1gzek4n9k259ksvew438n6n4jy9zr8sd8wudlhaxhfkswh8qkj3gdkajlwvyyjn4we5k2wd9z458kzl5guv9pfna9rsz5rxcjlx4n7jf5t5tfg8dy07hrfulnfdrll8dmqyz8qf"
"100","gm","penumbrav1t1gzek4n9k259ksvew438n6n4jy9zr8sd8wudlhaxhfkswh8qkj3gdkajlwvyyjn4we5k2wd9z458kzl5guv9pfna9rsz5rxcjlx4n7jf5t5tfg8dy07hrfulnfdrll8dmqyz8qf"
"1","cube","penumbrav1t1gzek4n9k259ksvew438n6n4jy9zr8sd8wudlhaxhfkswh8qkj3gdkajlwvyyjn4we5k2wd9z458kzl5guv9pfna9rsz5rxcjlx4n7jf5t5tfg8dy07hrfulnfdrll8dmqyz8qf"
"1_000__000_000","upenumbra","penumbrav1t1seam7mrlt2pmmtdjg79p009fgzymwjced5z5x40t2fg8868t5javv7hlkslnkuv76cgdd2sx53wheyxyys4a34j5j6h62xu7s6xsd6avk4lzzc04d3yjsh7ac4rhj5m7tn9wy9"
"100","gm","penumbrav1t1seam7mrlt2pmmtdjg79p009fgzymwjced5z5x40t2fg8868t5javv7hlkslnkuv76cgdd2sx53wheyxyys4a34j5j6h62xu7s6xsd6avk4lzzc04d3yjsh7ac4rhj5m7tn9wy9"
"1","cube","penumbrav1t1seam7mrlt2pmmtdjg79p009fgzymwjced5z5x40t2fg8868t5javv7hlkslnkuv76cgdd2sx53wheyxyys4a34j5j6h62xu7s6xsd6avk4lzzc04d3yjsh7ac4rhj5m7tn9wy9"
"1_000__000_000","upenumbra","penumbrav1t15njdlhtj2c92yvj8a4cn6e9mg9xhvgnhdtdnd9rvnpgywp303w63d8s3023ehmflu50uftkzaq5jt3mwhc5yar99gu24dqpy4cln3hr40zzjppfydkez3mfgzx7fhhlr663yxt"
"100","gm","penumbrav1t15njdlhtj2c92yvj8a4cn6e9mg9xhvgnhdtdnd9rvnpgywp303w63d8s3023ehmflu50uftkzaq5jt3mwhc5yar99gu24dqpy4cln3hr40zzjppfydkez3mfgzx7fhhlr663yxt"
"1","cube","penumbrav1t15njdlhtj2c92yvj8a4cn6e9mg9xhvgnhdtdnd9rvnpgywp303w63d8s3023ehmflu50uftkzaq5jt3mwhc5yar99gu24dqpy4cln3hr40zzjppfydkez3mfgzx7fhhlr663yxt"
"1_000__000_000","upenumbra","penumbrav1t1aepfdm7fkhmw0c56qqqgpecs752vau3dxzarzgcrkhe5egg2vucve3utmgeh2lqpmmwuz7rvlflfxyuz6h7fclpfksf9qw8lrga0rc9wnljyqzm5ltx78vhs65nq7gj9vwpnzh"
"100","gm","penumbrav1t1aepfdm7fkhmw0c56qqqgpecs752vau3dxzarzgcrkhe5egg2vucve3utmgeh2lqpmmwuz7rvlflfxyuz6h7fclpfksf9qw8lrga0rc9wnljyqzm5ltx78vhs65nq7gj9vwpnzh"
"1","cube","penumbrav1t1aepfdm7fkhmw0c56qqqgpecs752vau3dxzarzgcrkhe5egg2vucve3utmgeh2lqpmmwuz7rvlflfxyuz6h7fclpfksf9qw8lrga0rc9wnljyqzm5ltx78vhs65nq7gj9vwpnzh"
"1_000__000_000","upenumbra","penumbrav1t155cy4w3nc0q0nqtfa8skp358253qh8sarp427wjx6zfkf9cae6l6q2x9nrjfamuulv4xwf2jgq8x0k8t9swvy7su7gmmsftl4egtzwv6z8d6vf0z468p4x32u0rlys8xrd9s3j"
"100","gm","penumbrav1t155cy4w3nc0q0nqtfa8skp358253qh8sarp427wjx6zfkf9cae6l6q2x9nrjfamuulv4xwf2jgq8x0k8t9swvy7su7gmmsftl4egtzwv6z8d6vf0z468p4x32u0rlys8xrd9s3j"
"1","cube","penumbrav1t155cy4w3nc0q0nqtfa8skp358253qh8sarp427wjx6zfkf9cae6l6q2x9nrjfamuulv4xwf2jgq8x0k8t9swvy7su7gmmsftl4egtzwv6z8d6vf0z468p4x32u0rlys8xrd9s3j"
